job_id,searched_role,job_title,company,location,category,job_type,posted_date,description,redirect_url
5718401844,Machine Learning Engineer,Machine Learning Engineer,Amgen,"Hyderabad, Telangana",IT Jobs,,2026-05-04T09:48:20Z,"ABOUT THE ROLE You will play a key role in a regulatory submission content automation initiative which will modernize and digitize the regulatory submission process, positioning Amgen as a leader in regulatory innovation. The initiative leverages state-of-the-art technologies, including Generative AI, Structured Content Management, and integrated data to automate the creation, review, and approval of regulatory content. Role Description: We are seeking a highly skilled Machine Learning Engineer…",https://www.adzuna.in/details/5718401844?utm_medium=api&utm_source=37cd346e
4514376236,Machine Learning Engineer,Machine Learning Engineer,Qrata,"Bangalore, Karnataka",IT Jobs,full_time,2024-01-07T15:07:52Z,"Role: Machine Learning Engineer As a machine learning engineer on the team, you will • Help science and product teams innovate in developing and improving end-to-end solutions to machine learning-based security/privacy control • Partner with scientists to brainstorm and create new ways to collect/curate data • Design and build infrastructure critical to solving problems in privacy-preserving machine learning • Help team self-organize and follow machine learning best practice. Basic Qualificatio…",https://www.adzuna.in/details/4514376236?utm_medium=api&utm_source=37cd346e
5552722462,Machine Learning Engineer,Machine Learning Engineer,Innover Systems,"Pune, Maharashtra",IT Jobs,full_time,2025-12-23T09:49:00Z,"Position: Machine Learning Engineer Job Type: Full Time, Permanent Location : Baner, Pune We are looking for a visionary Machine Learning Engineer to bridge the gap between cutting-edge research and real-world applications. In this role, you won’t just be training models; you will be architecting the visual intelligence that powers our next generation of products. You will join a high-impact team dedicated to solving complex spatial and visual problems at scale. What You’ll Do Architect & Innov…",https://www.adzuna.in/details/5552722462?utm_medium=api&utm_source=37cd346e
3987216053,Machine Learning Engineer,Machine Learning Engineer,Thena,"Bangalore, Karnataka",IT Jobs,full_time,2023-03-19T10:07:05Z,"We at Thena are looking for a Machine Learning Engineer with 2-4 years of industry experience to join our team. The ideal candidate will be passionate about developing and deploying ML models that drive business value and have a strong background in ML Ops. Responsibilities: Develop, fine-tune, and deploy ML models for B2B customer communication and collaboration use cases. Collaborate with cross-functional teams to define requirements, design models, and deploy them in production. Optimize mod…",https://www.adzuna.in/details/3987216053?utm_medium=api&utm_source=37cd346e
4708090721,Machine Learning Engineer,Machine Learning Engineer,LMES Academy,"Chennai, Tamil Nadu",IT Jobs,full_time,2024-05-26T10:06:36Z,"Company Name : LMES Academy Private Limited Website : https://lmes.in/ Linkedin : https://www.linkedin.com/company/lmes-academy/mycompany/ Role : Machine Learning Engineer Experience: 2 Year to 4 Years Location: Urapakkam, Chennai, Tamil Nadu. Job Overview: We are looking for a Machine Learning Engineer to join our team and help us advance our AI capabilities. Requirements • Model Training and Fine-Tuning: Utilize and refine large language models using techniques such as distillation and superv…",https://www.adzuna.in/details/4708090721?utm_medium=api&utm_source=37cd346e
5727268693,Machine Learning Engineer,Machine Learning Engineer,MM Staffing & Career Consultants,India,IT Jobs,full_time,2026-05-13T02:16:13Z,"Job Description: Designation: Machine Learning Engineer Years of Experience : 8 to 14 Years Location - Remote Role Summary: We are seeking a Machine Learning Engineer (MLE) contractor who will play a critical role in developing and implementing machine learning solutions that drive innovation and efficiency across our projects. The ideal candidate will possess a strong foundation in machine learning, data processing, and software development, with the ability to work seamlessly with existing mo…",https://www.adzuna.in/details/5727268693?utm_medium=api&utm_source=37cd346e
5363133330,Machine Learning Engineer,Machine Learning Engineer,Potentiam,"Bangalore, Karnataka",IT Jobs,full_time,2025-08-22T07:51:31Z,"● Proven experience in training, evaluating and deploying machine learning models ● Solid understanding of data science and machine learning concepts ● Experience with some machine learning / data engineering machine learning tech in Python (such as numpy, pytorch, pandas/polars, airflow, etc) ● Experience developing data products using large language model, prompt engineering, model evaluation. ● Experience with web services and programming (such as Python, docker, databases etc.) ● Understand…",https://www.adzuna.in/details/5363133330?utm_medium=api&utm_source=37cd346e
5789965047,Machine Learning Engineer,Machine Learning Engineer,Alignerr,"Mumbai, Maharashtra",IT Jobs,full_time,2026-07-06T19:28:56Z,"Machine Learning Engineer — AI Data Trainer About The Role What if your technical expertise could directly shape how the world's most advanced AI systems reason, plan, and solve problems? We're looking for Machine Learning Engineers to help train cutting-edge AI models by demonstrating how expert minds think through complex technical challenges — step by step. This isn't prompt engineering or basic annotation. You'll be creating the gold-standard reasoning traces that teach AI models how to str…",https://www.adzuna.in/details/5789965047?utm_medium=api&utm_source=37cd346e
4676936483,Machine Learning Engineer,Machine learning engineer,Sadup Softech,India,IT Jobs,full_time,2024-05-03T15:49:39Z,"Job Description: We are seeking a talented Machine Learning Engineer with expertise in software engineering to join our team. As a Machine Learning Engineer, your primary responsibility will be to develop machine learning (ML) solutions that focus on technology process improvements. Specifically, you will be working on projects involving ML & Generative AI solutions for Technology & Data Management Efficiencies such as optimal cloud computing, knowledge bots, Software Code Assistants, Automatic…",https://www.adzuna.in/details/4676936483?utm_medium=api&utm_source=37cd346e
5756005573,Machine Learning Engineer,Machine Learning Engineer,Amgen,"Hyderabad, Telangana",IT Jobs,,2026-06-08T10:17:26Z,"ABOUT THE ROLE You will play a key role in a regulatory submission content automation initiative which will modernize and digitize the regulatory submission process, positioning Amgen as a leader in regulatory innovation. The initiative leverages state-of-the-art technologies, including Generative AI, Structured Content Management, and integrated data to automate the creation, review, and approval of regulatory content. Role Description: We are seeking a highly skilled Machine Learning Engineer…",https://www.adzuna.in/details/5756005573?utm_medium=api&utm_source=37cd346e
3949356918,Machine Learning Engineer,Machine Learning Engineer,People First Consultants,"Bangalore, Karnataka",IT Jobs,full_time,2023-03-01T01:41:44Z,"Greetings We are looking for a Machine Learning engineer for on of our premium client. Experience: 2-9 years Location: Gurgaon/Bangalore Tech Stack: Python, PySpark, the Python Scientific Stack; MLFlow, Grafana, Prometheus for machine learning pipeline management and monitoring; SQL, Airflow, Databricks, our own open-source data pipelining framework called Kedro, Dask/RAPIDS; Django, GraphQL and ReactJS for horizontal product development; container technologies such as Docker and Kubernetes, Ci…",https://www.adzuna.in/details/3949356918?utm_medium=api&utm_source=37cd346e
5722062899,Machine Learning Engineer,Machine Learning Engineer,ParallelDots,India,IT Jobs,full_time,2026-05-08T02:11:35Z,About The Role: We are currently looking to hire Machine Learning Engineer for our organisation. The Required Skillset: Excellent at Python programming and some experience with PyTorch Some work experience in training Image Classification and Object Detection algorithms is necessary Diligence and Attention to detail. Some experience with NLP is good but not necessary Any experience with Web Development and model serving with Torchserve is an added bonus Some experience around OCR will be helpfu…,https://www.adzuna.in/details/5722062899?utm_medium=api&utm_source=37cd346e
5766000536,Machine Learning Engineer,Machine Learning Engineer,Sun King,India,IT Jobs,full_time,2026-06-17T02:48:22Z,"Job location: Remote in India About the role: We are looking for a seasoned Machine Learning Engineer with deep expertise in deep learning to design and build production-grade models in the speech/audio and computer vision domains. The Machine Learning Engineer will own the end-to-end model development lifecycle - from dataset curation and architecture design through training, optimization, and deployment, and will work closely with software and product teams to ship low-latency, scalable AI fe…",https://www.adzuna.in/details/5766000536?utm_medium=api&utm_source=37cd346e
5780537027,Machine Learning Engineer,Machine Learning Engineer,Morningstar,"Mumbai, Maharashtra",IT Jobs,full_time,2026-06-29T02:47:09Z,"Job Overview As a Machine Learning Engineer, AI & ML — Data Collection , you will contribute to building and scaling the company’s Unified AI/ML Data Collection Platform, enabling standardized, reliable, and scalable machine learning capabilities across the organization. This role will focus on developing and supporting AI/ML and LLM-driven data systems that power data pipelines, model lifecycle management, evaluation frameworks, and production deployment. This position requires hands-on experi…",https://www.adzuna.in/details/5780537027?utm_medium=api&utm_source=37cd346e
5785771863,AI Engineer,AI Engineer - India,Cornerstone OnDemand,"Hyderabad, Telangana",IT Jobs,full_time,2026-07-03T00:54:20Z,"This job is with Cornerstone OnDemand, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title : AI Engineer Location : Hyderabad, India Years of Experience: 2 years of hands-on software engineering experience, building and operating production systems Position Overview We are seeking a AI Engineer to design, build, and scale high-quality software systems that power our product platform…",https://www.adzuna.in/details/5785771863?utm_medium=api&utm_source=37cd346e
5785771426,AI Engineer,Lead AI Engineer,Capco,India,IT Jobs,full_time,2026-07-03T00:54:15Z,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar & Seramount. With our presence across 32 cities across globe, we support 100 clients across…",https://www.adzuna.in/details/5785771426?utm_medium=api&utm_source=37cd346e
5785770800,AI Engineer,"Senior Business AI Engineer, VP",Deutsche Bank,"Pune, Maharashtra",IT Jobs,full_time,2026-07-03T00:54:11Z,"This job is with Deutsche Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Position Overview Role Description We are looking for a senior professional who can lead the safe and effective use of AI in business-critical systems. In this role, you will define how AI is applied to business workflows, ensuring outputs are reliable, explainable, and aligned with business rules. You will bu…",https://www.adzuna.in/details/5785770800?utm_medium=api&utm_source=37cd346e
5785771964,AI Engineer,AI/ML Engineer,Springer Nature,"Pune, Maharashtra",IT Jobs,full_time,2026-07-03T00:54:21Z,"This job is with Springer Nature, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: AI/ML Engineer Location: Pune - Hybrid Working Model About Springer Nature Group Springer Nature opens the doors to discovery for researchers, educators, clinicians, and other professionals. Every day, around the globe, our imprints, books, journals, platforms, and technology solutions reach milli…",https://www.adzuna.in/details/5785771964?utm_medium=api&utm_source=37cd346e
5785771775,AI Engineer,AI Platform Engineer,eBay,"Bangalore, Karnataka",IT Jobs,full_time,2026-07-03T00:54:20Z,"This job is with eBay, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At eBay, we're more than a global ecommerce leader - we're changing the way the world shops and sells. Our platform empowers millions of buyers and sellers in more than 190 markets around the world. We're committed to pushing boundaries and leaving our mark as we reinvent the future of ecommerce for enthusiasts. Our cu…",https://www.adzuna.in/details/5785771775?utm_medium=api&utm_source=37cd346e
5785771514,AI Engineer,AI Platform Engineer,eBay,"Bangalore, Karnataka",IT Jobs,full_time,2026-07-03T00:54:16Z,"This job is with eBay, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At eBay, we're more than a global ecommerce leader - we're changing the way the world shops and sells. Our platform empowers millions of buyers and sellers in more than 190 markets around the world. We're committed to pushing boundaries and leaving our mark as we reinvent the future of ecommerce for enthusiasts. Our cu…",https://www.adzuna.in/details/5785771514?utm_medium=api&utm_source=37cd346e
5790410622,AI Engineer,Senior MLOps / AI Ops Engineer,Kyndryl,India,IT Jobs,full_time,2026-07-07T05:28:44Z,"This job is with Kyndryl, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Who We Are At Kyndryl, we run and reimagine the mission-critical technology systems that drive advantage for the world's leading businesses. We are at the heart of progress; with proven expertise and a continuous flow of AI-powered insight, enabling smarter decisions, faster innovation, and a lasting competitive edg…",https://www.adzuna.in/details/5790410622?utm_medium=api&utm_source=37cd346e
5768018247,AI Engineer,Principal Architect - AI Product Engineering (Presales),Tredence Inc.,"Bangalore, Karnataka",IT Jobs,,2026-06-18T15:56:00Z,"Principal Architect – AI Product Engineering (Pre-Sales) Experience: 15–18 years Level: Director / Principal Role Overview We are seeking a senior Principal Architect with deep expertise in cloud-native product engineering and enterprise architecture , complemented by hands-on exposure to AI, GenAI, and agentic systems . This role anchors strategic solutioning for complex digital and AI product programs—shaping enterprise architectures, leading pre-sales engagements, and defining scalable, prod…",https://www.adzuna.in/land/ad/5768018247?se=il0mN5h_8RGVr5lViAw0kA&utm_medium=api&utm_source=37cd346e&v=BD362A170F1294594D39869A04FEDB89817E251C
5785771026,AI Engineer,Senior Snowflake Data & AI Platform Engineer,Avaloq,"Pune, Maharashtra",IT Jobs,full_time,2026-07-03T00:54:13Z,"This job is with Avaloq, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Company Description Founded and headquartered in Switzerland, Avaloq is continuously expanding its global footprint with around 2,500 colleagues in 12 countries, and more than 170 clients in 35 countries. We are an industry-leading provider of wealth management technology and services for financial institutions aroun…",https://www.adzuna.in/details/5785771026?utm_medium=api&utm_source=37cd346e
5785772500,AI Engineer,Senior Software Engineer - AI,Cornerstone OnDemand,"Hyderabad, Telangana",IT Jobs,full_time,2026-07-03T00:54:27Z,"This job is with Cornerstone OnDemand, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. We're looking for a curious, motivated Senior Software Engineer AI to join our team and help build the nextgeneration of intelligent talent technology. This is a hands-on opportunity tolearn how AI and machine learning are developed and deployed in a real-world,enterprise SaaS environment. You'll work a…",https://www.adzuna.in/details/5785772500?utm_medium=api&utm_source=37cd346e
5797155372,AI Engineer,Founding Engineer (AI & Computational Design),Zennah Ai,"Chennai, Tamil Nadu",Engineering Jobs,,2026-07-12T01:57:35Z,"About the Role Zennah is building an AI-native platform for designers that turns visual references into production-ready 3D jewellery designs for professional manufacturers and designers. We’re looking for a Founding Engineer (AI & Computational Design) who will play a foundational role in shaping the technical architecture of the product. This is not a maintenance role; it’s an opportunity to build core systems from the ground up, with a strong focus on geometry, 3D generation, and manufactura…",https://www.adzuna.in/land/ad/5797155372?se=il0mN5h_8RGVr5lViAw0kA&utm_medium=api&utm_source=37cd346e&v=23139526A54EAD592D05ACCF499BD6C83AEA5E75
5791275605,AI Engineer,Applied AI Sr Associate Engineer,Moody's,India,IT Jobs,full_time,2026-07-08T01:30:21Z,"This job is with Moody's, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At Moody's, we unite the brightest minds to turn today’s risks into tomorrow’s opportunities. We do this by striving to create an inclusive environment where everyone feels welcome to be who they are—with the freedom to exchange ideas, think innovatively, and listen to each other and customers in meaningful ways. Mo…",https://www.adzuna.in/details/5791275605?utm_medium=api&utm_source=37cd346e
5783569310,AI Engineer,Assistant Professor – Computer Science & Engineering (AI & ML),Brainware University,"Kolkata, West Bengal",Teaching Jobs,full_time,2026-07-01T17:19:23Z,"Brainware University, Barasat, West Bengal, India (On-site)  We Are Hiring: Assistant Professor – Computer Science & Engineering (AI & ML) Are you a passionate academician in Computer Science, Artificial Intelligence, Machine Learning, Data Science, or allied emerging technologies ? Do you want to build a career in a research-driven, innovation-focused university that values teaching excellence, publications, funded projects, and AI-enabled learning ? Brainware University invites applications f…",https://www.adzuna.in/land/ad/5783569310?se=il0mN5h_8RGVr5lViAw0kA&utm_medium=api&utm_source=37cd346e&v=510C23BD2415EECEC8040713A0879ED9A19E74AF
5795948349,AI Engineer,Engineering Intern - Agentic AI,EpicureAI Labs,"Bangalore, Karnataka",IT Jobs,,2026-07-11T01:49:56Z,"EpicureAI Labs · Bengaluru (On-site / Hybrid) · 3–6 months · Stipend  potential PPO About us EpicureAI Labs is a DPIIT-recognized startup building agentic AI products in healthcare and workforce intelligence. We're a small, senior team shipping real products — as an intern here you'll build production agent pipelines, not slide decks or toy demos. What you'll work on You'll work directly with our CTO on multi-agent LLM systems: agents that parse real-world documents, reason over structured data…",https://www.adzuna.in/land/ad/5795948349?se=il0mN5h_8RGVr5lViAw0kA&utm_medium=api&utm_source=37cd346e&v=12B3DB19B0C1C938E612AF1161A688C4DA01DD0F
5777484281,AI Engineer,Project Manager,LTM,"Bangalore, Karnataka",IT Jobs,,2026-06-26T14:56:24Z,"Dear Candidate, Greetings from LTM  We are really impressed by your Project Management experience. We are having multiple opportunities and projects which are based Project Management . I’d love to tell you a little more about the position and learn a few things about you, as well. If you are interested, please share your updated resume and also help us with the details required in the below link to process it ahead. Skills Currently in project manager role AI Engineer/Python/LLM/RAG/Azure Note…",https://www.adzuna.in/land/ad/5777484281?se=il0mN5h_8RGVr5lViAw0kA&utm_medium=api&utm_source=37cd346e&v=BA081A9607794D247538E321F02F10D28B21CA69
5784149498,AI Engineer,Technical Project Manager,Infotech.Works,India,IT Jobs,,2026-07-02T01:22:20Z,"Technical Project Manager – AI First Engineering We are looking for a Technical Project Manager who lives and breathes AI-assisted engineering. At our company, we don’t just manage projects — we build, architect, and ship solutions fast using modern AI development tools. If you are someone who uses Claude, Cursor, Copilot, or Codex daily to prototype, architect, debug, and accelerate engineering work, this role will feel natural to you. We believe the future of engineering is AI-accelerated del…",https://www.adzuna.in/land/ad/5784149498?se=il0mN5h_8RGVr5lViAw0kA&utm_medium=api&utm_source=37cd346e&v=DB278C022508DFA1A943E832DCAD1DA77732CA9C
5787965379,AI Engineer,Product Manager – Systems Trainee,Kumaran Systems,"Chennai, Tamil Nadu",IT Jobs,,2026-07-04T17:08:01Z,"We are looking for a highly motivated and enthusiastic Product Manager - Systems Trainee to join our AI engineering organization. The role involves working closely with product leaders, engineering teams, customers, and marketing to build AI-powered accelerator platforms, enterprise products, and innovative solutions. Job Description: We are looking for 0-1 years of Experience in highly skilled engineering team developing accelerator platforms, products & solutions using AI for enterprise custo…",https://www.adzuna.in/land/ad/5787965379?se=il0mN5h_8RGVr5lViAw0kA&utm_medium=api&utm_source=37cd346e&v=C1F15DFED7AF8811B27D1620C3BCCCA0552BBAA6
5786785692,AI Engineer,Project Manager,Innodata Inc.,India,IT Jobs,,2026-07-03T17:38:10Z,"Project Manager – AI/LLM Operations | Data Engineering | KPO About the Role We are looking for an experienced Project Manager to lead AI/LLM and Knowledge Process Outsourcing (KPO) projects across legal, life sciences, and medical domains. The ideal candidate will drive end-to-end project execution, manage cross-functional teams, ensure timely delivery, and optimize operational excellence while working closely with stakeholders and leadership. Key Responsibilities Manage end-to-end delivery of …",https://www.adzuna.in/land/ad/5786785692?se=il0mN5h_8RGVr5lViAw0kA&utm_medium=api&utm_source=37cd346e&v=857F7937A6E66B0B50EF6F95F9EBAFDB461D7883
5787964879,AI Engineer,AI Project Manager,Accenture in India,"Bangalore, Karnataka",IT Jobs,,2026-07-04T17:06:19Z,"Job Title: AI/ML Computational Science Manager Skill Required: AI Project Management, Stakeholder communication, Governance, Finance Management, Risk Management, AI-ML Solution Development Designation: Management Level –Manager Job Location: Pan India Qualification: BTech/BE, MTech Years of Experience: 10 Years Roles and Responsibilities Delivery Leadership: Lead a team of AI engineers to prototype, test, and deploy solutions in agile sprints. Agile Project Management: Manage the AI Project usi…",https://www.adzuna.in/land/ad/5787964879?se=il0mN5h_8RGVr5lViAw0kA&utm_medium=api&utm_source=37cd346e&v=441F3EF863609878F0C024AF192A9DBDD916E0EB
5794029533,AI Engineer,AI Engineer,CodeNinja,India,IT Jobs,,2026-07-09T15:16:14Z,"About the Company CodeNinja is a global AI and engineering services company helping enterprises build, scale, and operate intelligent systems. With 350 engineers across four continents and 400 successful deployments, CodeNinja enables organizations to harness artificial intelligence through Global Capability Centers, Work AI, Physical AI, and AI Labs. Recognized among Pakistan’s fastest-growing AI firms and a multi-award recipient on Clutch, CodeNinja empowers over 250 clients worldwide to inno…",https://www.adzuna.in/details/5794029533?utm_medium=api&utm_source=37cd346e
5785772047,Data Analyst,Associate Director Data Analyst,Standard Chartered Bank,"Chennai, Tamil Nadu",Accounting & Finance Jobs,full_time,2026-07-03T00:54:22Z,"This job is with Standard Chartered Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Summary Data Analyst is responsible for assisting Director CDO-CFCR-Enablement Data Product to achieve department goals. Analyst will work closely with FCCA teams and support country sensitive data mining needs and statistical analysis using various data and analytics methodologies. Analyst is re…",https://www.adzuna.in/details/5785772047?utm_medium=api&utm_source=37cd346e
5795883307,Data Analyst,"Analyst, Data Strategy",Standard Chartered Bank,"Chennai, Tamil Nadu",Accounting & Finance Jobs,full_time,2026-07-10T23:42:27Z,"This job is with Standard Chartered Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Summary This is a FTW role. Data hub Unit faces the Group Risk Function with a peripheral support to CEO CIB Function. It handles a wide spectrum of activities to support the Data reporting across various PRTs: Risk Data Hub Risk Data Hub's primary responsibilities include Data Sourcing and Maint…",https://www.adzuna.in/details/5795883307?utm_medium=api&utm_source=37cd346e
5768015029,Data Analyst,Fund Accountant,Nuvama Asset Services,"Mumbai, Maharashtra",IT Jobs,,2026-06-18T15:55:07Z,"About the Role We are looking for a hands-on analyst who will build, automate, and optimize operational workflows across Fund Accounting Operations. The ideal candidate is strong in Excel Macros/VBA, SQL , Power Automate , BI Publisher and Power BI , with a preference for candidates experienced in Oracle SQL and comfortable working with Wealth Spectrum (SQL-based) / Multifonds data structures. You will partner with FA Ops and Tech teams to deliver robust automation, reconciliations, and MIS/ana…",https://www.adzuna.in/land/ad/5768015029?se=RgsWOJh_8RGtWJIaWYUNjQ&utm_medium=api&utm_source=37cd346e&v=F26E4E8965D906736C2B5D4501D5B86185FBC9E0
5790410506,Data Analyst,Senior Analyst - Internal Audit,Wise,"Hyderabad, Telangana",Accounting & Finance Jobs,full_time,2026-07-07T05:28:41Z,"This job is with Wise, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save t…",https://www.adzuna.in/details/5790410506?utm_medium=api&utm_source=37cd346e
5768012754,Data Analyst,Assistant Professor Business Analytics,CHANDIGARH UNIVERSITY,India,Teaching Jobs,,2026-06-18T15:54:36Z,"Key Responsibilities 1. Teaching & Academic Delivery Deliver engaging, high-quality lectures on core subjects such as Predictive Analytics, Data Visualization, Data Mining, Business Intelligence, and Domain-Specific Analytics (Marketing, HR, Finance). Facilitate hands-on training sessions in dedicated Data Analytics labs using live datasets and case studies. Design, develop, and regularly update course modules, lesson plans, and assessments to keep pace with emerging industry trends. 2. Technic…",https://www.adzuna.in/land/ad/5768012754?se=RgsWOJh_8RGtWJIaWYUNjQ&utm_medium=api&utm_source=37cd346e&v=CD4792DD7C162743887668B6E70081514CC24556
5768017754,Data Analyst,Content Writer,Performics India,"Mumbai, Maharashtra","PR, Advertising & Marketing Jobs",,2026-06-18T15:55:49Z,"About the Role: As a Performance Content Writer, you will be responsible for creating unique, high-impact, and engaging content for industries like FMCG, Automobile, Telecom, and BFSI. As a core member of the Performance Content team at Performics India, you will play a fundamental role in scaling content production through a hybrid approach of human creativity and AI-powered inputs. You will learn, train, and collaborate with Content Strategists and Project Teams to ensure the delivery of high…",https://www.adzuna.in/land/ad/5768017754?se=RgsWOJh_8RGtWJIaWYUNjQ&utm_medium=api&utm_source=37cd346e&v=DC0099438BCE20AE6495F49582B17517173ADB9A
5785771919,Data Analyst,Senior Software Engineer,Morningstar,"Mumbai, Maharashtra",IT Jobs,full_time,2026-07-03T00:54:21Z,"This job is with Morningstar, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. The Role: At Morningstar, helping investors is what brings us together and drives our work. We are looking for a Senior Data Engineer to join the Corporate Systems Data Enablement t eam to su pport Morningstar's Business Intelligence Reporting , grow with us, introduce us to new ideas and develop products that e…",https://www.adzuna.in/details/5785771919?utm_medium=api&utm_source=37cd346e
4686704238,Data Analyst,Data Analyst,,"Thiruvananthapuram, Kerala",IT Jobs,,2024-05-10T07:38:46Z,Immediate requirement for the post of Data Analyst on rotation Shift (Male or Female). Persons only willing to work in both shifts need to apply.careers.coretechgmail.comorplease contact 9.4.nine.6.8.1.5.6.3.0,https://www.adzuna.in/details/4686704238?utm_medium=api&utm_source=37cd346e
5680120020,Data Analyst,Data Analyst,SkySun,India,IT Jobs,full_time,2026-03-27T13:39:38Z,"Role Overview We are looking for a Data Analyst with strong expertise in Microsoft Excel who can efficiently work with large datasets, formulas, and analytical models. The ideal candidate should be able to transform raw data into meaningful insights , build efficient spreadsheets, and support business decisions through structured analysis and reporting. This role requires someone who is highly detail-oriented, analytical, and extremely efficient in Excel-based data handling. Key Responsibilitie…",https://www.adzuna.in/details/5680120020?utm_medium=api&utm_source=37cd346e
5693524382,Data Analyst,Data Analyst,LRN Corporation,India,IT Jobs,full_time,2026-04-09T01:03:12Z,"Position: Data Analyst Location: Mumbai, India About LRN: LRN is the world’s leading dedicated ethics and compliance SaaS company, helping more than 30 million people every year navigate complex regional and global regulatory environments and build ethical, responsible cultures. With over 3,000 clients across the US, EMEA, APAC, and Latin America—including some of the world’s most respected and successful brands—we’re proud to be the long-term partner trusted to reduce organizational risk and d…",https://www.adzuna.in/details/5693524382?utm_medium=api&utm_source=37cd346e
5793077025,Data Analyst,Data Analyst,Cloudester Software LLP,"Sevasi, Vadodara",IT Jobs,,2026-07-09T02:21:15Z,"We are looking for a Data Analyst with 2–3 years of experience for a 3-month contract . You will be responsible for extracting web data, organizing it in Excel, and communicating findings clearly to our team. Role Details Duration: 3 Months Experience Required: 2–3 years Location: Vadodara Key Responsibilities Extract data from various websites using web scraping tools. Clean, organize, and analyze the collected datasets. Write database queries to pull and manage information. Present data findi…",https://www.adzuna.in/details/5793077025?utm_medium=api&utm_source=37cd346e
5795450231,Data Analyst,Data Analyst,Weekday AI,India,IT Jobs,full_time,2026-07-10T15:19:19Z,"This role is for one of Weekday’s clients Min Experience: 1 years Location: Nagpur JobType: full-time We're looking for a Data Analyst who is adaptable, quick to learn, and comfortable working across multiple projects and business functions. Unlike a dedicated role tied to one domain, this position will rotate/support across different projects as business priorities shift, making it ideal for someone who's curious, eager to build breadth, and thrives in a dynamic environment. Requirements Key R…",https://www.adzuna.in/details/5795450231?utm_medium=api&utm_source=37cd346e
5786180968,Data Analyst,Data Analyst,Proof of Skill,"Andheri, Mumbai",IT Jobs,,2026-07-03T06:18:29Z,"Analyzing hiring and candidate data to improve decision-making, shortlisting, and overall system efficiency. Skills: Logical/analytical thinking, Excel/Google Sheets, basic SQL, data interpretation, data visualization, attention to detail. Responsibilities: Analyze candidate and hiring data, build dashboards and reports, improve shortlisting/scoring systems, track hiring funnel metrics, work with ops/product teams, ensure data accuracy. This is a remote position.",https://www.adzuna.in/details/5786180968?utm_medium=api&utm_source=37cd346e
5791623332,Data Analyst,Data Analyst,Sia,"Mumbai, Maharashtra",IT Jobs,,2026-07-08T06:34:02Z,"Job Description We are hiring a Power BI Developer to support our global internal teams (Finance, HR, Strategy, Corporate Functions) by delivering high-impact business intelligence dashboards, datasets, and analytics solutions. This role is critical for strengthening our internal reporting systems and driving data-backed decision-making across the organization. Key Responsibilities Design, maintain, and enhance internal Power BI dashboards and analytics for Corporate Finance and other functions…",https://www.adzuna.in/details/5791623332?utm_medium=api&utm_source=37cd346e
5785732023,Data Analyst,Data Analyst,Smiths Detection,"Bangalore, Karnataka",IT Jobs,,2026-07-03T00:06:49Z,"Job Description Duties: Power BI Development Develop interactive, user-friendly dashboards and reports in Power BI Build effective data models using DAX and Power Query Maintain version control and documentation of dashboards Maintain / Troubleshoot existing Power BI reports/dashboards and making necessary arrangements for data refresh as per required frequencies. SQL & Data Handling Write and optimize SQL queries for data extraction, transformation, and validation Perform data validation and q…",https://www.adzuna.in/details/5785732023?utm_medium=api&utm_source=37cd346e
